Make,Model,Total_Accidents,Mean_Severity,Fatal_Rate,Mean_Damage,Norm_Mean_Severity,Norm_Fatal_Rate,Norm_Mean_Damage,Composite_Risk,Fatal_Rate_Pct,Composite_Risk_r,Make_Model
Air Tractor,AT-402,17,0.8823529411764706,0.17647058823529413,2.0,0.013771640712106546,0.26470588235294124,0.5952380952380952,0.291238539434381,17.65,0.291,Air Tractor AT-402
Air Tractor,AT-502,58,0.9310344827586207,0.15517241379310345,2.2413793103448274,0.01462339024197545,0.2327586206896552,0.7389162561576353,0.3287660890297553,15.52,0.329,Air Tractor AT-502
Air Tractor,AT-502B,45,0.7777777777777778,0.13333333333333333,2.1333333333333333,0.011941956536832605,0.2,0.6746031746031745,0.29551504371333576,13.33,0.296,Air Tractor AT-502B
Air Tractor,AT-602,25,0.88,0.2,2.2,0.013730472818162883,0.30000000000000004,0.7142857142857143,0.3426720623679591,20.0,0.343,Air Tractor AT-602
Air Tractor,AT-802A,21,1.0476190476190477,0.23809523809523808,2.1904761904761907,0.0166631951676734,0.35714285714285715,0.7086167800453516,0.36080761078529405,23.81,0.361,Air Tractor AT-802A
Air Tractor,AT301,34,0.6764705882352942,0.08823529411764706,2.088235294117647,0.010169449992035973,0.13235294117647062,0.6477591036414566,0.2634271649366544,8.82,0.263,Air Tractor AT301
Air Tractor,AT502,39,1.794871794871795,0.4358974358974359,2.1794871794871793,0.02973739445307869,0.6538461538461539,0.7020757020757019,0.4618864167916448,43.59,0.462,Air Tractor AT502
Air Tractor,AT802,21,1.8095238095238095,0.38095238095238093,2.1904761904761907,0.029993751301812123,0.5714285714285714,0.7086167800453516,0.43667970092524505,38.1,0.437,Air Tractor AT802
Air Tractor Inc,AT 502B,19,1.263157894736842,0.2631578947368421,2.210526315789474,0.020434339337199483,0.39473684210526316,0.7205513784461154,0.378574186629526,26.32,0.379,Air Tractor Inc AT 502B
Air Tractor Inc,AT-301,27,0.6666666666666666,0.07407407407407407,2.037037037037037,0.009997917100604041,0.1111111111111111,0.617283950617284,0.2461309929429997,7.41,0.246,Air Tractor Inc AT-301
Air Tractor Inc,AT-502B,26,0.5769230769230769,0.07692307692307693,1.9615384615384615,0.008427731402111739,0.11538461538461539,0.5723443223443222,0.23205222304368311,7.69,0.232,Air Tractor Inc AT-502B
Air Tractor Inc,AT-602,26,1.3076923076923077,0.2692307692307692,2.0384615384615383,0.02121352923269191,0.40384615384615385,0.618131868131868,0.3477305170702379,26.92,0.348,Air Tractor Inc AT-602
Air Tractor Inc,AT-802A,15,1.9333333333333333,0.4666666666666667,2.3333333333333335,0.032159966673609666,0.7000000000000001,0.7936507936507937,0.5086035867748011,46.67,0.509,Air Tractor Inc AT-802A
Airbus,A319,16,1.125,0.0,1.0,0.018017079775046862,0.0,0.0,0.006005693258348954,0.0,0.006,Airbus A319
Airbus,A320,85,10.376470588235295,0.047058823529411764,1.1411764705882352,0.1798840927747896,0.07058823529411765,0.0840336134453781,0.11150198050476179,4.71,0.112,Airbus A320
Airbus,A321,20,57.25,0.1,1.4,1.0,0.15000000000000002,0.23809523809523803,0.46269841269841266,10.0,0.463,Airbus A321
Airbus,A330,34,31.029411764705884,0.058823529411764705,1.1470588235294117,0.5412352818652977,0.08823529411764706,0.08753501400560218,0.23900186332951565,5.88,0.239,Airbus A330
Alon,A2,25,1.08,0.12,2.12,0.0172297438033743,0.18,0.6666666666666666,0.28796547015668034,12.0,0.288,Alon A2
American,AA-1,30,1.8333333333333333,0.1,2.3666666666666667,0.030410331181003957,0.15000000000000002,0.8134920634920634,0.3313007982243558,10.0,0.331,American AA-1
American Champion Aircraft,7GCBC,15,1.5333333333333334,0.2,2.066666666666667,0.02516142470318684,0.30000000000000004,0.634920634920635,0.3200273532079406,20.0,0.32,American Champion Aircraft 7GCBC
American Champion Aircraft,8KCAB,16,1.875,0.3125,2.0,0.031139345969589668,0.46875,0.5952380952380952,0.3650424804025616,31.25,0.365,American Champion Aircraft 8KCAB
Aviat,A-1,28,1.1428571428571428,0.10714285714285714,2.0714285714285716,0.01832951468444074,0.16071428571428573,0.6377551020408164,0.272266300813181,10.71,0.272,Aviat A-1
Aviat,A-1B,34,0.7352941176470589,0.08823529411764706,2.0294117647058822,0.011198647340627567,0.13235294117647062,0.6127450980392156,0.25209889551877124,8.82,0.252,Aviat A-1B
Aviat,A1,19,1.0526315789473684,0.05263157894736842,2.1052631578947367,0.016750896194871683,0.07894736842105263,0.6578947368421051,0.2511976671526765,5.26,0.251,Aviat A1
Aviat Aircraft Inc,A-1B,22,0.7272727272727273,0.0,2.0,0.011058302247637803,0.0,0.5952380952380952,0.202098799161911,0.0,0.202,Aviat Aircraft Inc A-1B
Ayres,S-2R,20,0.9,0.15,2.3,0.014080399916684024,0.225,0.7738095238095236,0.33762997457540256,15.0,0.338,Ayres S-2R
Ayres,S2R,63,1.0158730158730158,0.23809523809523808,2.3174603174603177,0.016107755328750955,0.35714285714285715,0.7842025699168557,0.3858177274628212,23.81,0.386,Ayres S2R
Ayres,S2R-600,16,0.3125,0.0625,2.25,0.0038012913976254946,0.09375,0.744047619047619,0.28053297014841483,6.25,0.281,Ayres S2R-600
Ayres,S2R-T34,40,1.275,0.25,2.325,0.020641533013955424,0.375,0.7886904761904763,0.3947773364014773,25.0,0.395,Ayres S2R-T34
Balloon Works,FIREFLY 7,42,1.9285714285714286,0.07142857142857142,1.5714285714285714,0.0320766506977713,0.10714285714285714,0.34013605442176864,0.15978518742079903,7.14,0.16,Balloon Works FIREFLY 7
Beech,19,16,0.8125,0.0625,2.125,0.01254946886065403,0.09375,0.6696428571428571,0.25864744200117035,6.25,0.259,Beech 19
Beech,1900,23,8.565217391304348,0.21739130434782608,1.826086956521739,0.14819376398033018,0.32608695652173914,0.4917184265010351,0.32199971566770147,21.74,0.322,Beech 1900
Beech,1900C,39,5.538461538461538,0.23076923076923078,1.9230769230769231,0.09523656930447183,0.3461538461538462,0.5494505494505494,0.3302803216362891,23.08,0.33,Beech 1900C
Beech,1900D,57,3.3508771929824563,0.07017543859649122,1.5789473684210527,0.05696181716528355,0.10526315789473684,0.34461152882205515,0.16894550129402516,7.02,0.169,Beech 1900D
Beech,19A,20,2.6,0.25,2.05,0.043824203290981044,0.375,0.6249999999999999,0.3479414010969936,25.0,0.348,Beech 19A
Beech,200,86,4.616279069767442,0.3372093023255814,2.104651162790698,0.0791017375256124,0.5058139534883721,0.657530454042082,0.41414871501868883,33.72,0.414,Beech 200
Beech,23,94,1.8085106382978724,0.1595744680851064,2.1914893617021276,0.029976024498442257,0.2393617021276596,0.7092198581560283,0.3261858615940434,15.96,0.326,Beech 23
Beech,35,145,1.9724137931034482,0.18620689655172415,2.220689655172414,0.032843732268421084,0.27931034482758627,0.7266009852216748,0.3462516874392274,18.62,0.346,Beech 35
Beech,35-33,15,2.8,0.4,2.3333333333333335,0.047323474276192455,0.6000000000000001,0.7936507936507937,0.48032475597566204,40.0,0.48,Beech 35-33
Beech,35-A33,18,1.1666666666666667,0.1111111111111111,2.0,0.01874609456363258,0.16666666666666666,0.5952380952380952,0.2602169521561315,11.11,0.26,Beech 35-A33
Beech,35-B33,31,2.935483870967742,0.25806451612903225,2.2580645161290325,0.04969394816940019,0.3870967741935484,0.7488479262672811,0.3952128828767432,25.81,0.395,Beech 35-B33
Beech,35-C33,28,2.357142857142857,0.25,2.3214285714285716,0.039575088523224326,0.375,0.7865646258503401,0.4003799047911882,25.0,0.4,Beech 35-C33
Beech,36,56,1.5178571428571428,0.21428571428571427,2.232142857142857,0.02489064778171214,0.32142857142857145,0.7334183673469388,0.35991252885240743,21.43,0.36,Beech 36
Beech,55,36,0.8611111111111112,0.1388888888888889,2.1666666666666665,0.013399986114004028,0.20833333333333334,0.6944444444444443,0.3053925879639272,13.89,0.305,Beech 55
Beech,58,242,3.1115702479338845,0.36363636363636365,2.268595041322314,0.0527748179184433,0.5454545454545455,0.7551160960251868,0.45111515313272516,36.36,0.451,Beech 58
Beech,58P,67,3.4328358208955225,0.417910447761194,2.4328358208955225,0.058395794408503204,0.6268656716417911,0.8528784648187633,0.5127133102896858,41.79,0.513,Beech 58P
Beech,58TC,19,3.736842105263158,0.42105263157894735,2.4210526315789473,0.06371479625955119,0.631578947368421,0.8458646616541352,0.5137194684273692,42.11,0.514,Beech 58TC
Beech,60,25,2.68,0.36,2.52,0.045223911685065614,0.54,0.9047619047619047,0.4966619388156568,36.0,0.497,Beech 60
Beech,65,24,4.916666666666667,0.375,2.5416666666666665,0.0843574255363466,0.5625,0.91765873015873,0.5215053852316922,37.5,0.522,Beech 65
Beech,65-A90,25,5.44,0.2,2.36,0.09351385128098313,0.30000000000000004,0.8095238095238094,0.40101255360159754,20.0,0.401,Beech 65-A90
Beech,76,66,1.7575757575757576,0.19696969696969696,2.212121212121212,0.029084849747211757,0.29545454545454547,0.7215007215007213,0.34868003890082616,19.7,0.349,Beech 76
Beech,77,59,1.6779661016949152,0.1864406779661017,2.169491525423729,0.02769197095237927,0.2796610169491526,0.6961259079903147,0.3344929652972822,18.64,0.334,Beech 77
Beech,95,35,3.4285714285714284,0.4,2.342857142857143,0.0583211830868569,0.6000000000000001,0.7993197278911565,0.4858803036593378,40.0,0.486,Beech 95
Beech,95-55,16,3.9375,0.5,2.4375,0.06722557800458237,0.75,0.8556547619047619,0.5576267799697815,50.0,0.558,Beech 95-55
Beech,95-A55,34,5.529411764705882,0.4117647058823529,2.3529411764705883,0.09507823125084235,0.6176470588235294,0.8053221288515406,0.5060158063086374,41.18,0.506,Beech 95-A55
Beech,95-B55,118,3.1186440677966103,0.423728813559322,2.3389830508474576,0.05289858398144454,0.635593220338983,0.7970137207425342,0.49516850835432064,42.37,0.495,Beech 95-B55
Beech,95-B55 (T42A),16,1.875,0.1875,2.125,0.031139345969589668,0.28125,0.6696428571428571,0.3273440677041489,18.75,0.327,Beech 95-B55 (T42A)
Beech,95-C55,40,2.625,0.25,2.275,0.04426161216413247,0.375,0.7589285714285713,0.3927300611975679,25.0,0.393,Beech 95-C55
Beech,99,28,2.3214285714285716,0.17857142857142858,1.9285714285714286,0.03895021870443658,0.2678571428571429,0.5527210884353742,0.2865094833323179,17.86,0.287,Beech 99
Beech,A-36,52,3.4038461538461537,0.36538461538461536,2.3846153846153846,0.05788858090461923,0.5480769230769231,0.824175824175824,0.4767137760524555,36.54,0.477,Beech A-36
Beech,A100,22,4.590909090909091,0.36363636363636365,2.409090909090909,0.07865785537104013,0.5454545454545455,0.8387445887445887,0.4876189965233914,36.36,0.488,Beech A100
Beech,A23,57,2.1578947368421053,0.24561403508771928,2.210526315789474,0.03608897269209266,0.3684210526315789,0.7205513784461154,0.3750204679232623,24.56,0.375,Beech A23
Beech,A23-19,23,1.173913043478261,0.043478260869565216,2.1739130434782608,0.018872879744256183,0.06521739130434782,0.6987577639751551,0.2609493450079197,4.35,0.261,Beech A23-19
Beech,A23-24,36,1.8055555555555556,0.16666666666666666,2.2222222222222223,0.02992432132194682,0.25,0.7275132275132276,0.3358125162783914,16.67,0.336,Beech A23-24
Beech,A23A,26,1.4615384615384615,0.23076923076923078,2.1538461538461537,0.023905276144392997,0.3461538461538462,0.6868131868131867,0.3522907697038086,23.08,0.352,Beech A23A
Beech,A24R,30,2.8333333333333335,0.3,2.3333333333333335,0.04790668610706103,0.45,0.7936507936507937,0.43051915991928497,30.0,0.431,Beech A24R
Beech,A35,45,2.6222222222222222,0.3111111111111111,2.2222222222222223,0.044213011178226756,0.4666666666666667,0.7275132275132276,0.4127976351193737,31.11,0.413,Beech A35
Beech,A36,419,3.0859188544152745,0.3532219570405728,2.288782816229117,0.05232601203309374,0.5298329355608592,0.7671326287078077,0.4497638587672535,35.32,0.45,Beech A36
Beech,A36TC,74,4.472972972972973,0.40540540540540543,2.3378378378378377,0.07659440319302849,0.6081081081081082,0.7963320463320462,0.49367818587772766,40.54,0.494,Beech A36TC
Beech,B-60,23,2.8260869565217392,0.21739130434782608,2.260869565217391,0.04777990092643743,0.32608695652173914,0.7505175983436851,0.3747948185972872,21.74,0.375,Beech B-60
Beech,B100,17,4.9411764705882355,0.4117647058823529,2.176470588235294,0.08478625776492643,0.6176470588235294,0.7002801120448178,0.46757114287775786,41.18,0.468,Beech B100
Beech,B19,53,0.7735849056603774,0.09433962264150944,2.1320754716981134,0.011868596558106998,0.14150943396226418,0.6738544474393532,0.2757441593199081,9.43,0.276,Beech B19
Beech,B200,35,4.114285714285714,0.22857142857142856,1.9714285714285715,0.07031868360758176,0.34285714285714286,0.5782312925170068,0.3304690396605771,22.86,0.33,Beech B200
Beech,B23,35,2.085714285714286,0.22857142857142856,2.257142857142857,0.03482607790043741,0.34285714285714286,0.7482993197278911,0.3753275134951571,22.86,0.375,Beech B23
Beech,B24R,27,3.4074074074074074,0.25925925925925924,2.259259259259259,0.05795088986090861,0.3888888888888889,0.749559082892416,0.3987996205474045,25.93,0.399,Beech B24R
Beech,B35,42,1.7380952380952381,0.19047619047619047,2.261904761904762,0.028744011664236617,0.2857142857142857,0.7511337868480724,0.3551973614088649,19.05,0.355,Beech B35
Beech,B36TC,49,3.0,0.40816326530612246,2.3469387755102042,0.05082274526140387,0.6122448979591837,0.8017492711370262,0.48827230478587125,40.82,0.488,Beech B36TC
Beech,B55,15,2.066666666666667,0.26666666666666666,2.2666666666666666,0.03449281399708394,0.4,0.7539682539682538,0.39615368932177925,26.67,0.396,Beech B55
Beech,B90,24,4.5,0.25,2.125,0.07706727765048949,0.375,0.6696428571428571,0.3739033782644488,25.0,0.374,Beech B90
Beech,BE-200,16,5.75,0.4375,2.4375,0.09893772130806082,0.65625,0.8556547619047619,0.5369474944042741,43.75,0.537,Beech BE-200
Beech,BE-23,22,0.9545454545454546,0.13636363636363635,2.1818181818181817,0.01503474654901441,0.20454545454545453,0.7034632034632033,0.30768113485255744,13.64,0.308,Beech BE-23
Beech,BE-35,20,2.35,0.3,2.35,0.03945011455946678,0.45,0.8035714285714286,0.4310071810436318,30.0,0.431,Beech BE-35
Beech,BE-55,21,2.142857142857143,0.2857142857142857,2.2857142857142856,0.03582586961049781,0.42857142857142855,0.7653061224489794,0.40990114021030194,28.57,0.41,Beech BE-55
Beech,BE-58,29,1.7586206896551724,0.27586206896551724,2.2413793103448274,0.02910313224974682,0.41379310344827586,0.7389162561576353,0.3939374972852194,27.59,0.394,Beech BE-58
Beech,C-23,34,0.7058823529411765,0.029411764705882353,2.088235294117647,0.010684048666331769,0.04411764705882353,0.6477591036414566,0.23418693312220396,2.94,0.234,Beech C-23
Beech,C-45H,27,3.8518518518518516,0.2222222222222222,2.1481481481481484,0.06572704760582286,0.3333333333333333,0.6834215167548502,0.36082729923133544,22.22,0.361,Beech C-45H
Beech,C23,191,1.8848167539267016,0.17801047120418848,2.2041884816753927,0.031311103380513,0.2670157068062827,0.7167788581401147,0.33836855610897015,17.8,0.338,Beech C23
Beech,C24R,66,2.0757575757575757,0.22727272727272727,2.121212121212121,0.034651871769139,0.34090909090909094,0.6673881673881673,0.34764971002213246,22.73,0.348,Beech C24R
Beech,C35,60,2.55,0.35,2.35,0.042949385544678184,0.525,0.8035714285714286,0.45717360470536894,35.0,0.457,Beech C35
Beech,C90,50,3.76,0.48,2.3,0.06411997500520725,0.72,0.7738095238095236,0.5193098329382436,48.0,0.519,Beech C90
Beech,D17S,15,0.4,0.06666666666666667,2.0,0.005332222453655489,0.1,0.5952380952380952,0.23352343923058358,6.67,0.234,Beech D17S
Beech,D18S,29,1.8620689655172413,0.13793103448275862,2.206896551724138,0.03091310000071824,0.20689655172413793,0.7183908045977011,0.3187334854408524,13.79,0.319,Beech D18S
Beech,D35,26,1.6153846153846154,0.2692307692307692,2.1538461538461537,0.02659702305609408,0.40384615384615385,0.6868131868131867,0.3724187879051449,26.92,0.372,Beech D35
Beech,D55,24,4.333333333333333,0.4583333333333333,2.4583333333333335,0.07415121849614664,0.6875,0.8680555555555556,0.5432355913505674,45.83,0.543,Beech D55
Beech,D95A,20,3.2,0.45,2.45,0.05432201624661529,0.675,0.8630952380952381,0.5308057514472845,45.0,0.531,Beech D95A
Beech,E-55,21,3.7142857142857144,0.3333333333333333,2.238095238095238,0.06332014163715892,0.5,0.7369614512471655,0.4334271976281081,33.33,0.433,Beech E-55
Beech,E-90,17,3.8823529411764706,0.4117647058823529,2.3529411764705883,0.06626070549027775,0.6176470588235294,0.8053221288515406,0.49640996438844925,41.18,0.496,Beech E-90
Beech,E18S,66,2.0757575757575757,0.2878787878787879,2.1666666666666665,0.034651871769139,0.4318181818181819,0.6944444444444443,0.3869714993439217,28.79,0.387,Beech E18S
Beech,E35,19,2.526315789473684,0.21052631578947367,2.1578947368421053,0.04253499819116631,0.3157894736842105,0.6892230576441103,0.34918250983982907,21.05,0.349,Beech E35
Beech,E55,18,1.9444444444444444,0.3888888888888889,2.4444444444444446,0.03235437061723252,0.5833333333333334,0.8597883597883599,0.4918253545796419,38.89,0.492,Beech E55
Beech,F33,16,2.4375,0.4375,2.3125,0.04098104561549677,0.65625,0.7812499999999999,0.49282701520516553,43.75,0.493,Beech F33
Beech,F33A,110,2.2636363636363637,0.2818181818181818,2.272727272727273,0.03793906572494367,0.42272727272727273,0.7575757575757576,0.40608069867599134,28.18,0.406,Beech F33A
Beech,F35,32,2.71875,0.375,2.3125,0.04590189543845032,0.5625,0.7812499999999999,0.4632172984794834,37.5,0.463,Beech F35
Beech,G18S,25,0.84,0.12,2.2,0.0130306186211206,0.18,0.7142857142857143,0.3024387776356116,12.0,0.302,Beech G18S
Beech,G35,51,2.0588235294117645,0.35294117647058826,2.2745098039215685,0.03435558768393839,0.5294117647058825,0.7586367880485526,0.4408013801461245,35.29,0.441,Beech G35
Beech,H-18,15,1.2666666666666666,0.3333333333333333,2.4,0.02049573005623828,0.5,0.8333333333333331,0.45127635446319053,33.33,0.451,Beech H-18
Beech,H35,54,2.0185185185185186,0.25925925925925924,2.2222222222222223,0.033650396908051564,0.3888888888888889,0.7275132275132276,0.383350837770056,25.93,0.383,Beech H35
Beech,J35,39,3.1538461538461537,0.3333333333333333,2.3846153846153846,0.05351449217310496,0.5,0.824175824175824,0.45923010544964304,33.33,0.459,Beech J35
Beech,K35,50,2.76,0.32,2.24,0.04662362007915017,0.48000000000000004,0.7380952380952381,0.42157295272479606,32.0,0.422,Beech K35
Beech,M35,39,2.0,0.20512820512820512,2.1794871794871793,0.0333263903353468,0.3076923076923077,0.7020757020757019,0.3476981333677855,20.51,0.348,Beech M35
Beech,N35,30,2.8333333333333335,0.36666666666666664,2.3333333333333335,0.04790668610706103,0.55,0.7936507936507937,0.4638524932526183,36.67,0.464,Beech N35
Beech,P35,36,2.6944444444444446,0.3333333333333333,2.2222222222222223,0.04547663681177533,0.5,0.7275132275132276,0.424329954775001,33.33,0.424,Beech P35
Beech,S35,66,3.590909090909091,0.45454545454545453,2.4242424242424243,0.06116150044498305,0.6818181818181819,0.8477633477633477,0.5302476766755042,45.45,0.53,Beech S35
Beech,V35,79,3.810126582278481,0.46835443037974683,2.3797468354430378,0.06499700747998174,0.7025316455696203,0.8212778782399034,0.5296021770965018,46.84,0.53,Beech V35
Beech,V35A,38,2.6052631578947367,0.3157894736842105,2.4473684210526314,0.04391628936953924,0.47368421052631576,0.8615288220551377,0.45970977398366425,31.58,0.46,Beech V35A
Beech,V35B,153,2.607843137254902,0.30718954248366015,2.320261437908497,0.04396142960412659,0.4607843137254902,0.7858699035169624,0.43020521561552644,30.72,0.43,Beech V35B
Bell,205A-1,18,5.5,0.2777777777777778,2.3333333333333335,0.09456363257654656,0.4166666666666667,0.7936507936507937,0.4349603642980024,27.78,0.435,Bell 205A-1
Bell,206,168,3.1726190476190474,0.35119047619047616,2.1607142857142856,0.053842949385544674,0.5267857142857143,0.6909013605442176,0.42384334140515884,35.12,0.424,Bell 206
Bell,206-L4,23,0.8260869565217391,0.08695652173913043,1.8695652173913044,0.012787191074323283,0.13043478260869565,0.5175983436853002,0.22027343912277306,8.7,0.22,Bell 206-L4
Bell,206A,17,2.4705882352941178,0.17647058823529413,2.1176470588235294,0.04155996912407954,0.26470588235294124,0.665266106442577,0.32384398597319924,17.65,0.324,Bell 206A
Bell,206B,516,2.494186046511628,0.22286821705426357,2.257751937984496,0.04197284480461919,0.3343023255813954,0.7486618678479143,0.374979012744643,22.29,0.375,Bell 206B
Bell,206B III,31,2.3225806451612905,0.25806451612903225,2.2903225806451615,0.03897037579536521,0.3870967741935484,0.7680491551459294,0.39803876837828095,25.81,0.398,Bell 206B III
Bell,206B-3,15,2.3333333333333335,0.26666666666666666,2.1333333333333333,0.039158508644032496,0.4,0.6746031746031745,0.3712538944157357,26.67,0.371,Bell 206B-3
Bell,206B-III,25,1.4,0.12,2.28,0.022828577379712556,0.18,0.7619047619047618,0.32157777976149143,12.0,0.322,Bell 206B-III
Bell,206B3,29,2.586206896551724,0.1724137931034483,2.2758620689655173,0.04358287425751819,0.25862068965517243,0.7594417077175698,0.3538817572100868,17.24,0.354,Bell 206B3
Bell,206BIII,18,2.7777777777777777,0.2222222222222222,2.2222222222222223,0.04693466638894674,0.3333333333333333,0.7275132275132276,0.36926040907850255,22.22,0.369,Bell 206BIII
Bell,206L,37,2.7567567567567566,0.1891891891891892,2.054054054054054,0.04656687514425485,0.2837837837837838,0.6274131274131273,0.3192545954470553,18.92,0.319,Bell 206L
Bell,206L-1,153,3.0980392156862746,0.21568627450980393,2.2549019607843137,0.0525380741757232,0.3235294117647059,0.7469654528478057,0.37434431292941156,21.57,0.374,Bell 206L-1
Bell,206L-3,96,3.21875,0.20833333333333334,2.1666666666666665,0.05465007290147886,0.31250000000000006,0.6944444444444443,0.3538648391153078,20.83,0.354,Bell 206L-3
Bell,212,53,5.339622641509434,0.32075471698113206,2.2264150943396226,0.09175761339029213,0.4811320754716981,0.7300089847259658,0.434299557862652,32.08,0.434,Bell 212
Bell,222,19,3.210526315789474,0.3157894736842105,2.210526315789474,0.05450618840373168,0.47368421052631576,0.7205513784461154,0.4162472591253876,31.58,0.416,Bell 222
Bell,407,126,3.4444444444444446,0.31746031746031744,2.1031746031746033,0.05859890300631813,0.47619047619047616,0.6566515495086923,0.3971469762351622,31.75,0.397,Bell 407
